HALTER_ID,OWNER_AGE,GENDER,CITY,DISTRICT,BREED1,BREED1_MUTT,BREED2,BREED2_MUTT,RASSENTYP,BIRTH_YEAR_DOG,GENDER_DOG,DOG_COLOR
105629,31-40,w,6,61,Pekingese,,,,K,2011,w,braun
105630,41-50,w,6,61,Labradoodle,,,,I,2010,w,blondfarben
105631,61-70,m,10,102,Lagotto Romagnolo,,,,I,2011,m,braun
105663,71-80,w,10,101,Havaneser,,,,K,2014,m,schwarz/weiss
105668,31-40,w,12,122,Pekingese,,,,K,2009,m,beige
105685,41-50,m,4,42,Labrador Retriever,,,,I,2005,w,braun
105690,31-40,w,2,24,Beagle,,,,K,2008,w,schwarz/braun/weiss
105692,61-70,w,8,83,Langhaardackel,,,,K,2010,m,rotbraun
105698,61-70,w,8,81,Miniature Bull Terrier,,,,K,2011,w,weiss
105717,41-50,w,6,61,Irish Terrier,,,,I,2013,w,rot
105717,41-50,w,6,61,Deutscher Schäfer,,,,I,2015,m,schwarz
105743,91-100,w,7,72,Sennenhund,Mischling,,,I,2005,w,tricolor
105759,41-50,w,1,11,Schnauzer,,Berger Picard,,I,2003,w,schwarz/grau
105761,51-60,m,11,115,Foxterrier,,,,K,2011,w,weiss/schwarz/braun
105784,51-60,m,9,91,Border Collie,,,,I,2010,m,tricolor
105790,31-40,m,6,61,Mops,,,,K,2003,m,beige
105792,31-40,m,6,61,Mops,,,,K,2006,m,beige
105870,71-80,w,3,33,Labrador Retriever,,,,I,2007,w,schwarz
105885,31-40,m,5,52,Mops,,,,K,2011,w,beige
105957,31-40,w,11,119,Basset,,,,K,2010,m,tricolor
105957,31-40,w,11,119,Parson Jack Russell Terrier,,,,K,2010,w,tricolor
105967,31-40,w,4,42,Jack Russel Terrier,Mischling,,,K,2005,w,schwarz/braun
105975,51-60,w,8,81,Labrador Retriever,,,,I,2010,m,schwarz
105983,41-50,m,6,61,Chihuahua,,,,K,2010,m,tricolor
106019,31-40,m,11,115,Mops,,,,K,2011,m,schwarz
106020,61-70,w,8,83,Mittelpudel,,,,K,2010,w,silber
106057,61-70,w,9,91,Lhasa Apso,,,,K,2004,m,weiss
106059,61-70,m,9,92,Mischling klein,,,,K,2010,m,tricolor
106077,41-50,m,3,34,Shih Tzu,,,,K,2011,m,tricolor
106079,41-50,m,3,31,Affenpinscher,,,,K,2007,m,schwarz
106133,51-60,w,7,74,Parson Russell Terrier,,,,K,2010,m,weiss/braun
106169,31-40,w,12,123,Cairn Terrier,,,,K,2008,m,beige
106181,71-80,w,10,101,West Highland White Terrier,,,,K,2011,w,weiss
106193,51-60,m,10,101,Yorkshire Terrier,,,,K,2010,w,blue/tan
106194,41-50,m,6,63,Lagotto Romagnolo,,,,I,2011,m,braun/weiss
106194,41-50,m,6,63,Slovensky Cuvac,,,,I,2014,m,weiss
106226,41-50,w,10,101,Parson Russell Terrier,,,,K,2008,w,tricolor
106243,31-40,w,8,81,Chihuahua,,,,K,2005,m,braun
106243,31-40,w,8,81,Chihuahua,,,,K,2008,m,braun
106280,21-30,w,11,119,Chihuahua,,,,K,2008,m,weiss/schwarz
106297,31-40,w,10,102,Schäfer,,Sennenhund,,I,2007,w,schwarz/braun
106313,71-80,w,1,14,Pudel,,,,K,2015,w,schwarz
106375,31-40,w,10,102,Malteser,,,,K,2010,w,weiss
106388,51-60,w,11,111,Shiba Inu,,,,K,2011,w,rot
106389,41-50,w,11,115,Löwchen,,,,K,2010,w,schwarz/braun
106426,41-50,w,3,33,Zwergpinscher,,,,K,2011,m,schwarz/braun
106477,41-50,m,11,119,Boxer,,,,I,2010,m,braun/schwarz
106514,41-50,w,8,83,Australian Shepherd,,Pudel,,I,2011,m,blue/merle
106522,31-40,w,9,92,Chihuahua,,,,K,2010,w,beige
106531,21-30,w,8,83,Chihuahua,,,,K,2010,m,braun
106534,21-30,w,3,34,Chihuahua,,,,K,2011,m,beige/weiss
106537,21-30,w,12,122,Mischling klein,,,,K,2011,w,beige
106561,41-50,m,10,101,Yorkshire Terrier,,,,K,2011,m,schwarz/braun
106607,31-40,w,6,61,Boxer,,Leonberger,,I,2007,m,gestromt
106619,71-80,w,3,31,Dackel,,Rauhaar Dackel,,K,2000,m,wildsaufarbig
106655,41-50,w,4,44,Golden Retriever,,,,I,2011,m,golden
106658,31-40,w,2,21,Kooiker,,,,K,2011,m,weiss/orange
106666,31-40,w,9,91,Mops,,,,K,2008,m,schwarz
106705,71-80,w,8,81,Pudel,,,,K,2010,w,schwarz/weiss
106713,81-90,w,7,74,Katalanischer Schäferhund,,,,I,2004,m,wildfarbig
106733,51-60,w,6,63,Border Collie,,,,I,2011,w,tricolor
106762,51-60,w,10,101,Irish Setter,,,,I,2011,m,mahagoni
106763,31-40,w,11,111,Chihuahua,,,,K,2011,w,schwarz/braun/weiss
106765,41-50,w,7,74,Golden Retriever,,,,I,2011,m,golden
106790,31-40,w,10,101,Pudel,,Malteser,,K,2009,w,schwarz/weiss
106798,31-40,w,5,52,Golden Retriever,,,,I,2010,m,golden
106826,61-70,w,9,91,Lagotto Romagnolo,,,,I,2011,m,weiss/braun
106831,31-40,w,9,92,Jack Russel Terrier,,,,K,2011,w,tricolor
106833,31-40,m,10,102,Münsterländer,,,,I,2010,w,braun/weiss
106835,21-30,m,10,102,Deutscher Jagdterrier,,,,K,2012,m,rot/schwarz
106838,41-50,m,9,91,Yorkshire Terrier,,,,K,2010,w,black/tan
106839,21-30,w,4,44,Papillon,,,,K,2004,m,weiss/braun
106864,71-80,m,4,42,Mischling klein,,,,K,2005,w,braun/weiss
106918,41-50,w,7,72,Dackel,,Labrador Retriever,,I,2009,w,schwarz
106922,71-80,w,9,92,Chihuahua,,,,K,2010,m,braun
106923,21-30,m,9,91,Mops,,,,K,2011,m,beige/schwarz
106931,31-40,m,4,44,Mischling klein,,,,K,2001,m,braun/beige
106933,51-60,w,3,31,Mischling klein,,,,K,2010,m,tricolor
106969,31-40,m,9,91,Französische Bulldogge,,,,K,2011,w,braun schwarz gestromt
106976,51-60,w,7,73,Zwergpudel,,,,K,2011,w,apricot
106979,31-40,w,2,21,Mops,,,,K,2011,m,beige
106980,41-50,w,6,63,Havaneser,,,,K,2010,w,braun/weiss
106981,51-60,m,12,123,Yorkshire Terrier,,,,K,2006,w,black/tan
106996,71-80,w,10,101,Mischling klein,,,,K,2005,m,weiss/braun/schwarz
107005,61-70,w,6,63,Bolonka Zwetna,,,,K,2011,w,zobel beige
107010,41-50,w,3,34,Mops,,,,K,2009,w,sandfarbig
107028,31-40,m,4,42,Bergamasker,Mischling,,,I,2004,m,weiss/braun
107030,31-40,w,12,123,Malteser,,,,K,2011,w,weiss
107082,71-80,w,10,101,Nova Scotia Duck Tolling Retriever,,,,I,2011,w,weiss/braun
107091,31-40,w,9,92,Zwergpinscher,,,,K,2002,w,schwarz/braun
107093,31-40,w,5,52,Schäfer,Mischling,,,I,2009,m,schwarz/braun/beige
107104,51-60,m,9,92,Shih Tzu,,,,K,2011,m,beige/weiss
107105,41-50,m,2,21,Französische Bulldogge,,,,K,2011,w,weiss/braun
107108,51-60,w,8,83,Mops,,,,K,2011,w,schwarz
107113,31-40,w,1,14,Jack Russel Terrier,,,,K,2007,w,weiss/schwarz
107131,31-40,w,3,34,Labrador Retriever,,,,I,2011,w,schwarz
107158,31-40,m,7,71,Samojede,,,,I,2011,m,weiss
107302,41-50,m,10,102,Rhodesian Ridgeback,,,,I,2011,w,weizen
107323,31-40,w,1,13,Französische Bulldogge,,,,K,2011,w,gestromt
107327,31-40,w,11,115,Golden Retriever,,Appenzeller Sennenhund,,I,2010,m,schwarz/braun
107337,41-50,w,11,115,Mops,,,,K,2011,w,beige
107338,41-50,w,11,111,Chihuahua,,,,K,2011,w,weiss/creme
107339,31-40,w,5,51,West Highland White Terrier,,,,K,2009,m,weiss
107341,31-40,w,11,115,Irish Terrier,,,,I,2009,w,rot
107378,41-50,m,4,42,Beagle,,,,K,2009,w,tricolor
107390,61-70,m,8,83,Yorkshire Terrier,,,,K,2011,m,blue/tan
107392,31-40,w,7,74,Terrier,Mischling,,,K,2010,m,beige
107450,51-60,w,2,21,Labrador Retriever,,,,I,2011,w,braun
107470,41-50,m,9,92,Cocker Spaniel,,,,K,2010,m,rot
107493,61-70,w,3,31,Chihuahua,,,,K,2011,w,gestromt
107493,61-70,w,3,31,Chihuahua,,Mops,,K,2010,w,braun
107496,51-60,w,7,71,Mischling klein,,,,K,2010,w,beige
107498,41-50,m,3,31,Golden Retriever,,Labrador Retriever,,I,2011,m,golden
107528,31-40,w,5,52,Bolonka Zwetna,,,,K,2011,w,braun
107537,31-40,w,11,119,Chihuahua,,,,K,2008,m,rot/weiss
107591,41-50,w,3,31,Jack Russel Terrier,,,,K,2011,m,tricolor
107602,61-70,m,3,33,Deutscher Schäfer,,,,I,2010,m,braun/schwarz
107606,31-40,w,9,91,Zwergpinscher,,Dachshund,,K,2006,m,schwarz/braun
107607,31-40,w,9,91,Rhodesian Ridgeback,,,,I,2011,m,red-wheaten
107614,51-60,m,4,41,Riesenschnauzer,,,,I,2010,m,schwarz
107616,21-30,w,9,92,Mops,,,,K,2011,m,beige
107620,61-70,w,12,121,Airedale Terrier,,,,I,2011,m,rot/schwarz
107629,41-50,w,2,23,Mischling klein,,,,K,2011,m,schwarz/gelb
107636,41-50,w,6,61,Mischling klein,,,,K,2009,m,creme
107650,31-40,w,11,111,Labrador Retriever,,,,I,2010,w,schwarz
107650,31-40,w,11,111,Tibetan Spaniel,,,,K,2005,m,schwarz
107652,61-70,m,6,61,Mischling klein,,,,K,2010,w,beige
107708,31-40,m,11,119,Terrier,,,,K,2010,w,schwarz/braun
107752,61-70,w,8,81,Malteser,,,,K,2013,w,weiss
107775,41-50,m,11,119,Mittelschnauzer,,,,I,2011,m,schwarz
107776,31-40,w,5,51,Shar Pei,,,,I,2011,w,schwarz
107794,21-30,w,9,92,Flat Coated Retriever,,,,I,2010,m,schwarz
107798,41-50,m,2,21,Boston Terrier,,,,K,2006,m,weiss/braun/schwarz
107841,41-50,w,12,122,Lhasa Apso,,,,K,2013,w,rot/beige
107841,41-50,w,12,122,Lhasa Apso,,,,K,2009,m,rot
107855,31-40,w,12,122,Zwergspitz,,,,K,2011,w,beige
107857,21-30,w,12,122,Mischling klein,,,,K,2010,w,braun
107860,61-70,m,3,34,West Highland White Terrier,,,,K,2011,m,weiss
107862,51-60,w,11,111,Yorkshire Terrier,,,,K,2010,m,steelblue/tan
107869,61-70,w,2,21,Malinois,,,,I,2010,m,fauve
107870,21-30,w,11,111,Pudel,Mischling,,,K,2015,m,braun/weiss
107870,21-30,w,11,111,Dogo Argentino,,,,I,2011,w,weiss
107881,21-30,w,10,101,Jack Russel Terrier,,,,K,2011,m,tricolor
107883,51-60,m,7,74,Labrador Retriever,,,,I,2010,m,schwarz
107884,31-40,w,7,74,Mops,,,,K,2011,w,beige
107885,31-40,w,7,71,Boxer,,,,I,2009,w,gelb
107886,41-50,w,10,101,Whippet,,,,I,2008,w,beige/weiss
107893,41-50,w,11,119,Chihuahua,,,,K,2010,m,creme
107895,21-30,w,7,73,Coton de Tulear,,,,K,2010,m,weiss/orange
107940,61-70,m,9,92,Jack Russel Terrier,,,,K,2011,m,weiss/schwarz
107960,31-40,w,6,63,Labrador Retriever,,,,I,2002,w,braun
107971,51-60,w,3,33,Labrador Retriever,,,,I,2011,w,schwarz
107989,31-40,w,7,74,Mischling klein,,,,K,2011,w,beige
107996,31-40,m,9,91,Pekingese,,,,K,2011,w,braun
107997,31-40,w,10,101,Chihuahua,,,,K,2011,w,braun/schwarz
107998,41-50,w,12,123,Yorkshire Terrier,,,,K,2009,m,black/tan
107999,31-40,w,9,92,Boston Terrier,,,,K,2009,w,schwarz/weiss
108003,61-70,m,3,34,Galgo,,,,I,2008,m,braun/weiss
108023,41-50,w,10,101,Chihuahua,,,,K,2011,w,schwarz/braun/weiss
108034,31-40,w,11,111,Border Collie,,Husky,,I,2009,w,schwarz/weiss/braun
108042,61-70,w,10,101,Welsh Corgi Pembroke,,,,K,2011,m,rot/weiss
108060,21-30,w,4,42,Schäfer,,Schnauzer,,I,2010,m,braun/schwarz
108060,21-30,w,4,42,Appenzeller,,Toller,,I,2004,m,braun/weiss
108075,21-30,w,2,21,Labrador Retriever,,,,I,2011,w,blondfarben
108077,41-50,w,2,23,Labrador Retriever,,,,I,2014,w,hellbraun
108077,41-50,w,2,23,Labrador Retriever,Mischling,,,I,2004,m,beige
108081,41-50,m,3,34,Beagle,,,,K,2011,w,tricolor
108116,61-70,w,9,91,Malteser,,,,K,2011,m,weiss
108127,61-70,m,1,13,Chinese Crested,,,,K,2014,m,tricolor
108135,41-50,w,11,119,Yorkshire Terrier,,,,K,2011,w,blue/tan
108136,51-60,w,10,101,Katalanischer Schäferhund,,,,I,2009,w,fauve
108155,31-40,w,3,31,Mischling gross,,,,I,2011,m,schwarz/weiss
108164,31-40,w,7,71,Mischling klein,,,,K,2011,w,schwarz/braun/weiss
108168,61-70,w,3,34,Mischling klein,,,,K,2004,w,braun
108169,51-60,m,9,92,Französische Bulldogge,,,,K,2011,w,braun meliert
108170,31-40,w,3,31,Jack Russel Terrier,,,,K,2009,w,schwarz gestromt
108171,31-40,w,10,102,Rauhaar Dackel,,,,K,2011,m,saufarben
108174,41-50,w,2,24,Königspudel,,,,I,2012,m,schwarz
108208,31-40,w,6,61,English Cocker Spaniel,,,,K,2011,m,braun
108210,71-80,w,7,74,Labradoodle,,,,I,2011,w,beige/weiss
108219,51-60,m,9,92,Labrador Retriever,,,,I,2011,m,beige
108228,41-50,w,7,74,Chihuahua,,,,K,2009,w,braun/weiss
108233,41-50,w,7,71,Jack Russel Terrier,,,,K,2004,w,weiss/braun
108289,41-50,m,9,92,Shiba Inu,,,,K,2008,m,black/tan
108300,21-30,w,3,31,Tervueren,Mischling,,,I,2010,m,hellbraun/weiss
108314,61-70,w,2,21,Berger des Pyrenées,,,,I,2011,w,fauve
108326,51-60,w,8,82,Parson Russell Terrier,,,,K,2011,w,tricolor
108326,51-60,w,8,82,Parson Russell Terrier,,,,K,2015,w,weiss/schwarz
108326,51-60,w,8,82,Parson Russell Terrier,,,,K,2014,m,tricolor
108336,51-60,w,10,101,Appenzeller,,Collie,,I,2008,w,schwarz/braun/weiss
108337,31-40,w,11,111,Elo,,,,I,2009,w,braun/weiss
108350,51-60,w,11,119,Jagdhund,Mischling,,,I,2011,w,braun
108383,41-50,m,11,111,Pudel,Mischling,,,K,2004,m,schwarz
108391,31-40,w,2,21,Scottish Terrier,,,,K,2009,m,schwarz
108409,51-60,w,11,111,Appenzeller,Mischling,,,I,2010,m,tricolor
108410,61-70,w,8,81,Cairn Terrier,,,,K,2006,m,wheaton
108412,51-60,m,7,72,Yorkshire Terrier,,,,K,2004,m,steelblue/tan
108418,61-70,w,2,21,Chihuahua,,,,K,2010,w,schwarz/braun
108442,31-40,m,9,91,Mops,,,,K,2011,m,beige/schwarz
108446,31-40,w,12,123,Rehpinscher,,Zwergpinscher,,K,2010,w,schwarz/braun
108452,51-60,m,6,61,Englische Bulldogge,,,,I,2009,m,weiss/braun
108462,31-40,w,6,61,Französische Bulldogge,,,,K,2011,w,gestromt
108464,31-40,w,3,34,Boston Terrier,,,,K,2004,m,schwarz/weiss
108468,31-40,m,11,115,Hovawart,,,,I,2007,m,schwarz Marken
108469,31-40,m,3,31,Shiba Inu,,,,K,2011,m,rot
108506,31-40,m,7,72,Mischling klein,,,,K,2013,m,tricolor
108507,61-70,w,9,92,Mischling klein,,,,K,2010,w,rot
108514,51-60,m,9,91,Foxterrier,,,,K,2011,m,tricolor
108530,21-30,w,2,24,Jack Russel Terrier,,,,K,2011,w,tricolor
108560,41-50,m,5,51,Lagotto Romagnolo,,,,I,2015,m,weiss/orange
108575,41-50,w,6,61,Collie,,,,I,2011,w,tricolor
108586,41-50,w,11,111,Bichon frisé,,Malteser,,K,2011,w,weiss
108592,31-40,w,11,115,Pinscher,Mischling,,,K,2010,w,rot
108599,51-60,m,4,42,Mischling gross,,,,I,2010,w,weiss/schwarz
108607,41-50,w,12,121,Deutscher Grossspitz,,,,I,2011,w,weiss
108607,41-50,w,12,121,Deutscher Grossspitz,,,,I,2011,m,weiss
108608,71-80,w,10,101,Zwergpudel,,,,K,2011,m,schwarz
108641,71-80,w,11,111,Mops,,,,K,2011,m,schwarz
108666,51-60,m,11,111,Pinscher,,,,K,2011,m,black/tan
108669,51-60,w,9,92,Malteser,,,,K,2011,w,weiss
108722,21-30,w,11,115,Zwergspitz,,Pomeranian,,K,2011,w,weiss
108724,51-60,w,3,33,Pinscher,,,,K,2011,w,schwarz
108769,61-70,m,3,31,Welsh Terrier,,,,K,2010,w,black/tan
108830,51-60,m,6,61,Labrador Retriever,,,,I,2010,m,schwarz
108831,21-30,w,2,24,Mischling gross,,,,I,2008,w,schwarz
108833,51-60,w,3,34,Yorkshire Terrier,,,,K,2011,m,black/tan
108834,71-80,w,3,33,Malteser,Mischling,,,K,2011,w,schwarz/weiss
108845,51-60,w,6,61,Border Collie,,,,I,2010,m,schwarz/weiss
108873,41-50,w,9,92,Pudel,,Malteser,,K,2010,m,schwarz/weiss
108888,51-60,w,10,102,Pudel,Mischling,,,K,2005,m,schwarz/weiss
108897,31-40,w,1,11,Mischling klein,,,,K,2008,w,schwarz/braun
109007,51-60,m,8,82,Yorkshire Terrier,,Terrier,,K,2004,m,schwarz/braun
109126,31-40,m,3,33,Mischling klein,,,,K,2011,w,weiss
109129,31-40,w,2,21,Australian Cattle Dog,,,,I,2011,w,grau/weiss/braun
109130,21-30,w,6,61,Border Collie,,,,I,2002,m,schwarz/weiss
109138,51-60,m,4,41,Labrador Retriever,,,,I,2011,w,schwarz
109142,61-70,m,10,101,Zwergpudel,,,,K,2011,m,black/tan
109151,21-30,w,8,83,Jack Russel Terrier,,,,K,2009,w,tricolor
109153,41-50,m,8,81,Mischling klein,,,,K,2008,m,schwarz/weiss
109156,51-60,m,2,21,Deutscher Schäfer,,,,I,2011,w,grau
109173,41-50,m,9,92,Yorkshire Terrier,,,,K,2008,m,schwarz/braun
109174,41-50,w,7,74,Labrador Retriever,,,,I,2014,w,braun
109174,41-50,w,7,74,Labrador Retriever,,,,I,2011,w,braun
109177,31-40,w,7,73,Kooiker,,,,K,2011,m,weiss/orange
109185,51-60,w,7,71,Mischling gross,,,,I,2011,m,braun
109190,51-60,w,11,115,Jack Russel Terrier,,,,K,2011,m,weiss/braun
109196,71-80,w,12,122,Vizsla,,,,I,2004,w,rehbraun
109198,51-60,w,10,101,Malteser,,Yorkshire Terrier,,K,2004,w,beige
109203,31-40,w,11,111,Yorkshire Terrier,,,,K,2003,w,braun/schwarz
109236,21-30,w,7,74,Australian Shepherd,,,,I,2010,w,tricolor
109247,51-60,m,4,42,Schnauzer,,Terrier,,I,2008,w,schwarz
109248,21-30,m,12,123,Mops,,,,K,2011,m,beige
109251,51-60,w,9,91,Collie,,,,I,2008,m,gold/sable
109251,51-60,w,9,91,Collie,,,,I,2008,w,blue/merle
109259,71-80,w,11,115,Golden Retriever,,,,I,2008,w,golden
109261,71-80,m,7,74,Labradoodle,,,,I,2011,m,apricot
109294,51-60,w,11,111,Briard,,Bearded Collie,,I,2006,w,beige/grau
109365,71-80,w,7,72,Bolonka Zwetna,,,,K,2011,w,black/tan
109465,31-40,w,3,31,Papillon,Mischling,,,K,2004,m,schwarz/weiss
109468,41-50,w,7,71,Chihuahua,,,,K,2014,w,hellbraun
109469,41-50,m,11,115,Flat Coated Retriever,,,,I,2011,m,schwarz
109470,51-60,w,6,61,Zwergspitz,,,,K,2010,m,creme
109471,61-70,w,8,81,Shih Tzu,,,,K,2012,w,grau meliert
109471,61-70,w,8,81,Shih Tzu,,,,K,2009,w,grau/schwarz
109472,31-40,w,1,13,Labrador Retriever,,,,I,2003,m,schwarz
109474,41-50,m,11,119,Papillon,,,,K,2011,m,zobel/rot
109481,61-70,w,7,74,Cairn Terrier,,,,K,2011,w,beige/grau
109486,51-60,w,7,72,Zwergdachshund,,,,K,2009,w,schwarz/rot
109490,31-40,w,11,111,Chihuahua,,,,K,2011,m,tricolor
109491,71-80,w,3,33,Beagle,,,,K,2007,w,tricolor
109510,41-50,m,11,111,Jack Russel Terrier,,,,K,2013,m,tricolor
109510,41-50,m,11,111,Jack Russel Terrier,,,,K,2011,m,tricolor
109515,21-30,w,9,92,Yorkshire Terrier,,,,K,2009,w,schwarz/braun
109516,31-40,w,6,61,Malinois,,,,I,2007,m,fauve
109551,21-30,w,7,72,Mops,,,,K,2010,w,schwarz
109552,31-40,w,4,42,Havaneser,,,,K,2011,m,weiss/braun
109555,51-60,m,9,92,Dogo Argentino,,,,I,2003,m,weiss
109615,41-50,m,11,119,Golden Retriever,,,,I,2002,m,beige
109627,41-50,m,11,115,Beagle,,,,K,2011,m,tricolor
109628,31-40,m,2,23,Magyar Viszla,,,,I,2011,m,gelb
109630,61-70,w,11,111,Französische Bulldogge,,,,K,2011,w,schwarz gestromt
109640,31-40,m,9,92,Retriever,,Labrador Retriever,,I,2006,w,schwarz
109644,31-40,w,11,119,Mops,,,,K,2011,w,schwarz
109644,31-40,w,11,119,Mops,,,,K,2012,m,schwarz
109651,31-40,m,2,24,Border,,,,I,2008,m,schwarz
109664,31-40,m,6,61,Shih Tzu,,,,K,2011,w,tricolor
109665,51-60,w,9,91,Pinscher,,,,K,2011,w,braun/weiss/beige
109666,71-80,m,8,81,Zwergschnauzer,,,,K,2011,w,schwarz
109684,31-40,w,5,51,Mischling gross,,,,I,2009,m,braun/weiss
109685,41-50,m,8,83,Berner Sennenhund,,,,I,2007,w,schwarz/braun/weiss
109707,51-60,m,11,119,Deutscher Schäfer,,,,I,2012,m,schwarz/braun
109714,21-30,w,12,122,Pinscher,,,,K,2008,m,schwarz/braun
109722,41-50,w,2,24,Bergamasker,,Border Collie,,I,2011,w,tricolor
109723,41-50,w,7,74,Shih Tzu,,,,K,2011,m,schwarz
109725,41-50,w,4,42,Labradoodle,,,,I,2011,w,braun/weiss
109727,41-50,w,12,123,Boxer,,Dalmatiner,,I,2011,m,schwarz/weiss
109756,81-90,w,10,102,Yorkshire Terrier,,,,K,2011,m,schwarz/braun/grau
109760,31-40,w,10,101,Schäfer,,Labrador Retriever,,I,2001,m,schwarz
109760,31-40,w,10,101,Schäfer,,Labrador Retriever,,I,2001,m,braun/schwarz
109768,41-50,m,10,101,Mischling klein,,,,K,2008,m,braun
109769,41-50,w,8,81,Lagotto Romagnolo,,,,I,2011,w,braun
109775,41-50,w,3,33,Jagdhund,Mischling,,,I,2002,w,schwarz/braun/weiss
109776,31-40,w,3,31,Bolonka Zwetna,,,,K,2011,m,braun/weiss
109777,21-30,w,12,122,Bolonka Zwetna,Mischling,,,K,2009,m,weiss/schwarz
109788,41-50,w,11,115,Podenco,Mischling,,,I,2012,m,schwarz/weiss
109797,61-70,m,7,72,Galgo Español,,,,I,2006,w,braun/schwarz/weiss
109798,21-30,w,3,34,Jack Russel Terrier,Mischling,,,K,2007,w,rot/braun/weiss
109882,41-50,m,1,11,Parson Jack Russell Terrier,,,,K,2009,m,weiss/rot
109895,61-70,m,4,41,Mischling klein,,,,K,2000,m,weiss/schwarz
109896,41-50,w,10,101,Labrador Retriever,,,,I,2011,m,braun
109920,31-40,m,10,101,Border Collie,Mischling,,,I,2010,m,weiss/schwarz
109926,31-40,w,4,44,Papillon,,,,K,2011,w,tricolor
109926,31-40,w,4,44,Papillon,,,,K,2011,m,tricolor
109928,41-50,m,6,61,Mops,,,,K,2011,m,beige
109929,41-50,m,8,82,Magyar Viszla,,,,I,2010,m,gelb
109934,21-30,w,10,101,Whippet,,,,I,2011,m,beige/schwarz
109945,41-50,m,9,91,Beagle,,Mops,,K,2011,w,beige
109947,41-50,m,7,71,Labrador Retriever,,,,I,2011,w,choco
109970,31-40,w,11,115,Mischling klein,,,,K,2009,w,schwarz/weiss
109974,71-80,m,1,13,Yorkshire Terrier,,,,K,2003,w,braun
109987,31-40,w,3,34,Malteser,,,,K,2011,m,weiss
109995,61-70,m,7,72,Basenji,,,,K,2010,m,rot/weiss
110000,81-90,m,11,111,Foxterrier,,,,K,2004,m,tricolor
110003,61-70,w,10,101,Labrador Retriever,,,,I,2010,m,hellbraun
110005,51-60,m,11,111,Mops,,,,K,2011,w,schwarz
110011,61-70,w,11,119,Yorkshire Terrier,,,,K,2011,m,schwarz/braun
110012,21-30,w,11,115,Chihuahua,,,,K,2009,m,weiss/creme
110012,21-30,w,11,115,Chihuahua,,,,K,2013,w,braun/grau
110012,21-30,w,11,115,Chihuahua,,,,K,2010,w,weiss/braun
110085,41-50,m,11,119,Golden Retriever,,,,I,2004,w,golden
110091,61-70,w,3,31,Bolonka Zwetna,,,,K,2010,w,schwarz/weiss
110095,41-50,w,2,21,Berner Sennenhund,,Retriever,,I,2005,m,schwarz/braun
110103,41-50,m,10,101,Border Collie,,Australian Shepherd,,I,2011,w,schwarz/weiss
110104,61-70,m,9,91,English Cocker Spaniel,,,,K,2012,w,blauschimmel
110106,61-70,m,9,91,Cairn Terrier,,,,K,2008,w,schwarz/braun gestromt
110112,31-40,w,3,34,Basset,,,,K,2011,w,weiss/orange
110123,61-70,w,10,101,Jack Russel Terrier,,,,K,2011,m,tricolor
110126,51-60,w,2,21,Zwergschnauzer,,,,K,2005,m,grau
110134,41-50,w,7,71,West Highland White Terrier,,,,K,2009,w,weiss
110137,41-50,w,2,21,Deutscher Schäfer,,,,I,2011,m,tricolor
110140,21-30,w,11,115,Zwergrauhaardackel,,,,K,2013,m,braun
110146,61-70,w,11,119,Chihuahua,,,,K,2010,m,weiss/beige
110146,61-70,w,11,119,Chihuahua,,,,K,2009,w,beige
110162,31-40,m,11,111,Labrador Retriever,,,,I,2011,w,schwarz
110167,31-40,w,1,11,Französische Bulldogge,,,,K,2011,m,gestromt
110253,51-60,w,1,11,Havaneser,,,,K,2011,m,weiss/schwarz
110284,21-30,w,12,123,Chihuahua,,,,K,2010,m,braun
110290,41-50,w,11,115,Shiba Inu,,,,K,2012,w,rot
110291,21-30,w,12,123,Spaniel,,,,K,2009,w,schwarz/weiss
110292,61-70,w,9,92,Pekingese,,,,K,2010,w,braun
110296,71-80,m,6,63,Labrador Retriever,,,,I,2006,w,schwarz
110326,41-50,m,4,44,Husky,,Samojede,,I,2011,m,grau/weiss
110336,41-50,w,8,81,Berger de Beauce,,,,I,2015,m,schwarz/rot
110355,31-40,m,7,72,Berner Sennenhund,,,,I,2011,m,tricolor
110356,71-80,w,7,73,Mischling klein,,,,K,2009,m,schwarz/braun/weiss
110372,41-50,w,8,83,Französische Bulldogge,,,,K,2013,m,weiss
110373,51-60,w,9,91,Labrador Retriever,,,,I,2010,m,schwarz
110379,31-40,w,7,74,Entlebucher,Mischling,,,I,2005,w,tricolor
110470,21-30,w,11,115,Deutscher Schäfer,Mischling,,,I,2011,w,braun/schwarz
110475,41-50,m,9,92,Mischling klein,,,,K,2011,m,hellbraun
110493,21-30,w,8,81,Griffon,,,,I,2012,w,schwarz
110494,31-40,m,6,61,Berger blanc Suisse,,,,I,2012,w,weiss
110522,51-60,m,9,92,Flat Coated Retriever,,,,I,2011,m,schwarz
110549,61-70,w,8,81,Continental Bulldog,,,,I,2009,m,hirschrot
110574,31-40,m,3,34,Bergamasker,,Deutscher Schäfer,,I,2011,w,tricolor
110580,21-30,m,12,122,Französische Bulldogge,,,,K,2012,w,schwarz/weiss
110604,41-50,m,4,44,Französische Bulldogge,,,,K,2011,w,weiss/schwarz
110622,41-50,w,11,119,Labrador Retriever,,,,I,2013,w,schwarz
110630,41-50,m,2,23,Zwergpinscher,,,,K,2010,m,schwarz/braun
